epoch,lr,step,time,train_acc_epoch,train_loss,valid_acc_epoch,valid_loss
375,,63449,,,0.6213414072990417,,
375,,63499,,,0.5872166752815247,,
375,,63543,,,,0.7141566276550293,0.6327429413795471
375,0.0010000000474974513,63543,8317.9365234375,0.7242709398269653,,,
376,,63549,,,0.5609930753707886,,
376,,63599,,,0.5858126878738403,,
376,,63649,,,0.5771074891090393,,
376,,63699,,,0.6105175018310547,,
376,,63712,,,,0.7142812013626099,0.6584837436676025
376,0.0010000000474974513,63712,8348.9453125,0.7244161367416382,,,
377,,63749,,,0.7052198648452759,,
377,,63799,,,0.621796190738678,,
377,,63849,,,0.6091787815093994,,
377,,63881,,,,0.714402973651886,0.6385864019393921
377,0.0010000000474974513,63881,8380.5615234375,0.7245607376098633,,,
378,,63899,,,0.6055320501327515,,
378,,63949,,,0.5960662961006165,,
378,,63999,,,0.6205186247825623,,
378,,64049,,,0.5732828974723816,,
378,,64050,,,,0.7145461440086365,0.6308665871620178
378,0.0010000000474974513,64050,8411.068359375,0.724705696105957,,,
379,,64099,,,0.5705785155296326,,
379,,64149,,,0.6221416592597961,,
379,,64199,,,0.6347209811210632,,
379,,64219,,,,0.7146832346916199,0.6426541209220886
379,0.0010000000474974513,64219,8442.0625,0.724845290184021,,,
380,,64249,,,0.6249606609344482,,
380,,64299,,,0.6153936982154846,,
380,,64349,,,0.5619502067565918,,
380,,64388,,,,0.7147883176803589,0.6754736304283142
380,0.0010000000474974513,64388,8473.12890625,0.7249866127967834,,,
381,,64399,,,0.6157037019729614,,
381,,64449,,,0.5949894189834595,,
381,,64499,,,0.5759963393211365,,
381,,64549,,,0.6204837560653687,,
381,,64557,,,,0.7148883938789368,0.64588862657547
381,0.0010000000474974513,64557,8504.1796875,0.7251272797584534,,,
382,,64599,,,0.5899821519851685,,
382,,64649,,,0.5827590227127075,,
382,,64699,,,0.5854414105415344,,
382,,64726,,,,0.7150125503540039,0.6431246399879456
382,0.0010000000474974513,64726,8534.7685546875,0.7252683043479919,,,
383,,64749,,,0.579456627368927,,
383,,64799,,,0.6197422742843628,,
383,,64849,,,0.5630702972412109,,
383,,64895,,,,0.7151458263397217,0.6369695067405701
383,0.0010000000474974513,64895,8562.0751953125,0.725407600402832,,,
384,,64899,,,0.7027996778488159,,
384,,64949,,,0.5997827053070068,,
384,,64999,,,0.582658052444458,,
384,,65049,,,0.5699809789657593,,
384,,65064,,,,0.7152311205863953,0.698188841342926
384,0.0010000000474974513,65064,8591.4345703125,0.7255415320396423,,,
385,,65099,,,0.6025581955909729,,
385,,65149,,,0.5867679119110107,,
385,,65199,,,0.5996063351631165,,
385,,65233,,,,0.7153264284133911,0.6281673312187195
385,0.0010000000474974513,65233,8620.9794921875,0.725682258605957,,,
386,,65249,,,0.5873215198516846,,
386,,65299,,,0.6046867370605469,,
386,,65349,,,0.5700412392616272,,
386,,65399,,,0.6006647348403931,,
386,,65402,,,,0.7154524922370911,0.6534324884414673
386,0.0010000000474974513,65402,8651.755859375,0.7258298397064209,,,
387,,65449,,,0.5946375727653503,,
387,,65499,,,0.6238139271736145,,
387,,65549,,,0.5823357701301575,,
387,,65571,,,,0.7155699133872986,0.6342580318450928
387,0.0010000000474974513,65571,8682.5703125,0.7259618639945984,,,
388,,65599,,,0.6145996451377869,,
388,,65649,,,0.6073963642120361,,
388,,65699,,,0.5782067179679871,,
388,,65740,,,,0.7157235145568848,0.616154134273529
388,0.0010000000474974513,65740,8713.45703125,0.7261026501655579,,,
389,,65749,,,0.5711314082145691,,
389,,65799,,,0.6233132481575012,,
389,,65849,,,0.5852251648902893,,
389,,65899,,,0.565244197845459,,
389,,65909,,,,0.7158824801445007,0.6298385262489319
389,0.0010000000474974513,65909,8745.0380859375,0.7262436151504517,,,
390,,65949,,,0.5996487736701965,,
390,,65999,,,0.5904375314712524,,
390,,66049,,,0.5812599658966064,,
390,,66078,,,,0.7160170078277588,0.6385529041290283
390,0.0010000000474974513,66078,8775.486328125,0.7263779640197754,,,
391,,66099,,,0.6047777533531189,,
391,,66149,,,0.5953630208969116,,
391,,66199,,,0.5698003768920898,,
391,,66247,,,,0.7161381840705872,0.6442385315895081
391,0.0010000000474974513,66247,8806.865234375,0.7265174984931946,,,
392,,66249,,,0.5637238025665283,,
392,,66299,,,0.6285934448242188,,
392,,66349,,,0.6142745614051819,,
392,,66399,,,0.6124350428581238,,
392,,66416,,,,0.7162358164787292,0.6640885472297668
392,0.0010000000474974513,66416,8838.103515625,0.7266549468040466,,,
393,,66449,,,0.5725476145744324,,
393,,66499,,,0.5788105726242065,,
393,,66549,,,0.6074841618537903,,
393,,66585,,,,0.7163359522819519,0.6416299343109131
393,0.0010000000474974513,66585,8869.4677734375,0.7267962098121643,,,
394,,66599,,,0.6112091541290283,,
394,,66649,,,0.5981861352920532,,
394,,66699,,,0.5769849419593811,,
394,,66749,,,0.5570445656776428,,
394,,66754,,,,0.7164594531059265,0.6347057819366455
394,0.0010000000474974513,66754,8899.9931640625,0.7269319295883179,,,
395,,66799,,,0.5737663507461548,,
395,,66849,,,0.5798190832138062,,
395,,66899,,,0.5804978609085083,,
395,,66923,,,,0.7165941596031189,0.6337683200836182
395,0.0010000000474974513,66923,8927.2587890625,0.7270669937133789,,,
396,,66949,,,0.5840256214141846,,
396,,66999,,,0.5835489630699158,,
396,,67049,,,0.6208947896957397,,
396,,67092,,,,0.7167187333106995,0.6409031748771667
396,0.0010000000474974513,67092,8956.5341796875,0.7272012233734131,,,
397,,67099,,,0.608490526676178,,
397,,67149,,,0.5825681686401367,,
397,,67199,,,0.5726608037948608,,
397,,67249,,,0.6895925402641296,,
397,,67261,,,,0.7168293595314026,0.6478844285011292
397,0.0010000000474974513,67261,8990.86328125,0.7273313999176025,,,
398,,67299,,,0.5586299300193787,,
398,,67349,,,0.5788350701332092,,
398,,67399,,,0.5746488571166992,,
398,,67430,,,,0.7169507145881653,0.6367607116699219
398,0.0010000000474974513,67430,9021.5615234375,0.7274746894836426,,,
399,,67449,,,0.6107155084609985,,
399,,67499,,,0.6007980108261108,,
399,,67549,,,0.6008601784706116,,
399,,67599,,,0.5442368984222412,,
399,,67599,,,,0.7170746922492981,0.6389199495315552
399,0.0009500000160187483,67599,9052.3681640625,0.7276102304458618,,,
400,,67649,,,0.5895240902900696,,
400,,67699,,,0.6052848696708679,,
400,,67749,,,0.5864207744598389,,
400,,67768,,,,0.7171975374221802,0.6321130990982056
400,0.0009500000160187483,67768,9083.3984375,0.7277559638023376,,,
401,,67799,,,0.5748262405395508,,
401,,67849,,,0.5737274289131165,,
401,,67899,,,0.5921280384063721,,
401,,67937,,,,0.7173283100128174,0.6317706108093262
401,0.0009500000160187483,67937,9114.3564453125,0.7279006838798523,,,
402,,67949,,,0.5511667728424072,,
402,,67999,,,0.5553228259086609,,
402,,68049,,,0.5620750784873962,,
402,,68099,,,0.5868692398071289,,
402,,68106,,,,0.717455267906189,0.6301324963569641
402,0.0009500000160187483,68106,9144.9765625,0.7280502319335938,,,
403,,68149,,,0.589497447013855,,
403,,68199,,,0.5737408995628357,,
403,,68249,,,0.5965532064437866,,
403,,68275,,,,0.7175558805465698,0.6669929623603821
403,0.0009500000160187483,68275,9176.20703125,0.728188693523407,,,
404,,68299,,,0.5518750548362732,,
404,,68349,,,0.5584951639175415,,
404,,68399,,,0.5779818296432495,,
404,,68444,,,,0.7176563739776611,0.6357634663581848
404,0.0009500000160187483,68444,9207.294921875,0.7283289432525635,,,
405,,68449,,,0.5588580369949341,,
405,,68499,,,0.5705277323722839,,
405,,68549,,,0.5467012524604797,,
405,,68599,,,0.5647026896476746,,
405,,68613,,,,0.7177767157554626,0.6346816420555115
405,0.0009500000160187483,68613,9238.4453125,0.7284693121910095,,,
406,,68649,,,0.5550728440284729,,
406,,68699,,,0.5637043118476868,,
406,,68749,,,0.590736448764801,,
406,,68782,,,,0.7178826928138733,0.6536052227020264
406,0.0009500000160187483,68782,9269.08984375,0.7286109328269958,,,
407,,68799,,,0.5174912214279175,,
407,,68849,,,0.5592210292816162,,
407,,68899,,,0.5644604563713074,,
407,,68949,,,0.5823097229003906,,
407,,68951,,,,0.7179884910583496,0.6356838941574097
407,0.0009500000160187483,68951,9296.103515625,0.7287455797195435,,,
408,,68999,,,0.5509651899337769,,
408,,69049,,,0.6024401187896729,,
408,,69099,,,0.5724661946296692,,
408,,69120,,,,0.7180998921394348,0.6393941044807434
408,0.0009500000160187483,69120,9325.5625,0.7288820147514343,,,
409,,69149,,,0.6043181419372559,,
409,,69199,,,0.5716245174407959,,
409,,69249,,,0.5625472068786621,,
409,,69289,,,,0.7181869745254517,0.6740361452102661
409,0.0009500000160187483,69289,9354.861328125,0.7290230393409729,,,
410,,69299,,,0.5869748592376709,,
410,,69349,,,0.5874570608139038,,
410,,69399,,,0.5891260504722595,,
410,,69449,,,0.5900859236717224,,
410,,69458,,,,0.7182905077934265,0.622079074382782
410,0.0009500000160187483,69458,9385.69140625,0.7291631698608398,,,
411,,69499,,,0.5829712152481079,,
411,,69549,,,0.564189612865448,,
411,,69599,,,0.5780503153800964,,
411,,69627,,,,0.718392014503479,0.6702255010604858
411,0.0009500000160187483,69627,9416.55078125,0.7292909622192383,,,
412,,69649,,,0.5928049087524414,,
412,,69699,,,0.5617713332176208,,
412,,69749,,,0.5506923198699951,,
412,,69796,,,,0.7184836864471436,0.6350316405296326
412,0.0009500000160187483,69796,9447.744140625,0.7294279336929321,,,
413,,69799,,,0.5654900074005127,,
413,,69849,,,0.5784751772880554,,
413,,69899,,,0.5993345379829407,,
413,,69949,,,0.5651355385780334,,
413,,69965,,,,0.7186098694801331,0.6178832650184631
413,0.0009500000160187483,69965,9478.8642578125,0.7295706272125244,,,
414,,69999,,,0.5745977759361267,,
414,,70049,,,0.6297913789749146,,
414,,70099,,,0.567852258682251,,
414,,70134,,,,0.7187424898147583,0.63031405210495
414,0.0009500000160187483,70134,9509.3603515625,0.7297087907791138,,,
415,,70149,,,0.5404653549194336,,
415,,70199,,,0.5909468531608582,,
415,,70249,,,0.5652588605880737,,
415,,70299,,,0.562516987323761,,
415,,70303,,,,0.718867838382721,0.6257938742637634
415,0.0009500000160187483,70303,9540.796875,0.7298467755317688,,,
416,,70349,,,0.545461118221283,,
416,,70399,,,0.5643903017044067,,
416,,70449,,,0.5609894394874573,,
416,,70472,,,,0.7189846038818359,0.638435959815979
416,0.0009500000160187483,70472,9571.7021484375,0.7299891114234924,,,
417,,70499,,,0.60425865650177,,
417,,70549,,,0.5860439538955688,,
417,,70599,,,0.5872496366500854,,
417,,70641,,,,0.7191034555435181,0.6240622401237488
417,0.0009500000160187483,70641,9603.326171875,0.7301256656646729,,,
418,,70649,,,0.5523476600646973,,
418,,70699,,,0.5508100986480713,,
418,,70749,,,0.560854971408844,,
418,,70799,,,0.5899091362953186,,
418,,70810,,,,0.7192249894142151,0.6339428424835205
418,0.0009500000160187483,70810,9633.8740234375,0.7302584648132324,,,
419,,70849,,,0.5938760042190552,,
419,,70899,,,0.5350960493087769,,
419,,70949,,,0.5530362129211426,,
419,,70979,,,,0.7193379998207092,0.6323325037956238
419,0.0009500000160187483,70979,9660.92578125,0.7303974032402039,,,
420,,70999,,,0.5503072738647461,,
420,,71049,,,0.6068223118782043,,
420,,71099,,,0.5708876848220825,,
420,,71148,,,,0.7194446921348572,0.6491647362709045
420,0.0009500000160187483,71148,9690.296875,0.7305371165275574,,,
421,,71149,,,0.5853041410446167,,
421,,71199,,,0.5629088878631592,,
421,,71249,,,0.5736897587776184,,
421,,71299,,,0.6313274502754211,,
421,,71317,,,,0.7195502519607544,0.6291582584381104
421,0.0009500000160187483,71317,9719.517578125,0.730667769908905,,,
422,,71349,,,0.5986791253089905,,
422,,71399,,,0.6164020299911499,,
422,,71449,,,0.5696836709976196,,
422,,71486,,,,0.719666600227356,0.6261732578277588
422,0.0009500000160187483,71486,9750.2578125,0.7308049201965332,,,
423,,71499,,,0.5613215565681458,,
423,,71549,,,0.5648167133331299,,
423,,71599,,,0.581396758556366,,
423,,71649,,,0.5760111808776855,,
423,,71655,,,,0.7197886109352112,0.6166209578514099
423,0.0009500000160187483,71655,9781.4619140625,0.7309443950653076,,,
424,,71699,,,0.5639338493347168,,
424,,71749,,,0.547991156578064,,
424,,71799,,,0.588304877281189,,
424,,71824,,,,0.7199019193649292,0.6434285640716553
424,0.0009500000160187483,71824,9812.66796875,0.7310799956321716,,,
425,,71849,,,0.5342077016830444,,
425,,71899,,,0.5757259130477905,,
425,,71949,,,0.6106976866722107,,
425,,71993,,,,0.7200127243995667,0.6281772255897522
425,0.0009500000160187483,71993,9843.71484375,0.7312182188034058,,,
426,,71999,,,0.5631924867630005,,
426,,72049,,,0.5465883016586304,,
426,,72099,,,0.5569639205932617,,
426,,72149,,,0.5759961009025574,,
426,,72162,,,,0.720126211643219,0.6322090029716492
426,0.0009500000160187483,72162,9874.2978515625,0.7313551306724548,,,
427,,72199,,,0.5683777332305908,,
427,,72249,,,0.6471133232116699,,
427,,72299,,,0.576971173286438,,
427,,72331,,,,0.7202561497688293,0.6050655841827393
427,0.0009500000160187483,72331,9910.462890625,0.7314894199371338,,,
428,,72349,,,0.5956894159317017,,
428,,72399,,,0.6055854558944702,,
428,,72449,,,0.5785226225852966,,
428,,72499,,,0.567477285861969,,
428,,72500,,,,0.7203916907310486,0.6225701570510864
428,0.0009500000160187483,72500,9941.79296875,0.731623113155365,,,
429,,72549,,,0.668252170085907,,
429,,72599,,,0.5576941967010498,,
429,,72649,,,0.5767236351966858,,
429,,72669,,,,0.720525324344635,0.6085258722305298
429,0.0009500000160187483,72669,9973.044921875,0.7317588925361633,,,
430,,72699,,,0.5737032890319824,,
430,,72749,,,0.5443841814994812,,
430,,72799,,,0.5742971897125244,,
430,,72838,,,,0.720638632774353,0.6504078507423401
430,0.0009500000160187483,72838,10004.107421875,0.73189377784729,,,
431,,72849,,,0.6005223989486694,,
431,,72899,,,0.5773398876190186,,
431,,72949,,,0.5481220483779907,,
431,,72999,,,0.6204168796539307,,
431,,73007,,,,0.7207455039024353,0.615787148475647
431,0.0009500000160187483,73007,10031.251953125,0.7320217490196228,,,
432,,73049,,,0.5931259393692017,,
432,,73099,,,0.5307815670967102,,
432,,73149,,,0.5400028228759766,,
432,,73176,,,,0.7208622097969055,0.6348324418067932
432,0.0009500000160187483,73176,10065.6953125,0.7321625351905823,,,
433,,73199,,,0.5887200832366943,,
433,,73249,,,0.5564312934875488,,
433,,73299,,,0.5961628556251526,,
433,,73345,,,,0.7209646105766296,0.6333878040313721
433,0.0009500000160187483,73345,10095.0673828125,0.7322956323623657,,,
434,,73349,,,0.565794825553894,,
434,,73399,,,0.5777243971824646,,
434,,73449,,,0.5655519366264343,,
434,,73499,,,0.5321141481399536,,
434,,73514,,,,0.7210788726806641,0.6173376441001892
434,0.0009500000160187483,73514,10125.96875,0.732429027557373,,,
435,,73549,,,0.5280224680900574,,
435,,73599,,,0.588668167591095,,
435,,73649,,,0.5310542583465576,,
435,,73683,,,,0.7211923003196716,0.6305029392242432
435,0.0009500000160187483,73683,10157.7587890625,0.7325600385665894,,,
436,,73699,,,0.5250750184059143,,
436,,73749,,,0.5807116627693176,,
436,,73799,,,0.5545826554298401,,
436,,73849,,,0.5778890252113342,,
436,,73852,,,,0.7212982773780823,0.6226254105567932
436,0.0009500000160187483,73852,10188.80078125,0.7326878309249878,,,
437,,73899,,,0.5558046102523804,,
437,,73949,,,0.5448011159896851,,
437,,73999,,,0.5521860122680664,,
437,,74021,,,,0.7213969826698303,0.6426598429679871
437,0.0009500000160187483,74021,10219.9384765625,0.732815146446228,,,
438,,74049,,,0.5399053692817688,,
438,,74099,,,0.5369598269462585,,
438,,74149,,,0.550881028175354,,
438,,74190,,,,0.721502423286438,0.6168535351753235
438,0.0009500000160187483,74190,10250.56640625,0.7329477071762085,,,
439,,74199,,,0.5656529664993286,,
439,,74249,,,0.5442012548446655,,
439,,74299,,,0.5786492228507996,,
439,,74349,,,0.5496582984924316,,
439,,74359,,,,0.7216266989707947,0.6159054636955261
439,0.0009500000160187483,74359,10281.6396484375,0.7330768704414368,,,
440,,74399,,,0.5447105169296265,,
440,,74449,,,0.5674638748168945,,
440,,74499,,,0.5979945063591003,,
440,,74528,,,,0.7217609286308289,0.6007850170135498
440,0.0009500000160187483,74528,10313.1748046875,0.7332072257995605,,,
441,,74549,,,0.5580142736434937,,
441,,74599,,,0.5433844327926636,,
441,,74649,,,0.5379654169082642,,
441,,74697,,,,0.7218906879425049,0.6224788427352905
441,0.0009500000160187483,74697,10344.30078125,0.7333455085754395,,,
442,,74699,,,0.5278458595275879,,
442,,74749,,,0.5547724962234497,,
442,,74799,,,0.5616385340690613,,
442,,74849,,,0.5847923755645752,,
442,,74866,,,,0.7220081686973572,0.6163220405578613
442,0.0009500000160187483,74866,10375.1318359375,0.733482301235199,,,
443,,74899,,,0.5760499238967896,,
443,,74949,,,0.5724458694458008,,
443,,74999,,,0.5509369373321533,,
443,,75035,,,,0.722123920917511,0.6214538812637329
443,0.0009500000160187483,75035,10402.287109375,0.7336012125015259,,,
444,,75049,,,0.5670441389083862,,
444,,75099,,,0.600380539894104,,
444,,75149,,,0.5627604126930237,,
444,,75199,,,0.5723356604576111,,
444,,75204,,,,0.7222461104393005,0.6056258678436279
444,0.0009500000160187483,75204,10431.8720703125,0.7337328791618347,,,
445,,75249,,,0.5670304298400879,,
445,,75299,,,0.543231725692749,,
445,,75349,,,0.534127414226532,,
445,,75373,,,,0.7223620414733887,0.6280109286308289
445,0.0009500000160187483,75373,10461.2158203125,0.7338639497756958,,,
446,,75399,,,0.5505084991455078,,
446,,75449,,,0.5560612678527832,,
446,,75499,,,0.5737828612327576,,
446,,75542,,,,0.7224653363227844,0.6219030618667603
446,0.0009500000160187483,75542,10492.30859375,0.7339984178543091,,,
447,,75549,,,0.6220117807388306,,
447,,75599,,,0.6126081943511963,,
447,,75649,,,0.5535399913787842,,
447,,75699,,,0.545487105846405,,
447,,75711,,,,0.7225661873817444,0.6316680908203125
447,0.0009500000160187483,75711,10523.1650390625,0.7341272830963135,,,
448,,75749,,,0.5753378868103027,,
448,,75799,,,0.5855103731155396,,
448,,75849,,,0.5708001255989075,,
448,,75880,,,,0.7226786017417908,0.6041545271873474
448,0.0009500000160187483,75880,10554.275390625,0.7342513799667358,,,
449,,75899,,,0.5567930936813354,,
449,,75949,,,0.555131733417511,,
449,,75999,,,0.5586666464805603,,
449,,76049,,,0.5711371898651123,,
449,,76049,,,,0.7227893471717834,0.6307176947593689
449,0.0009500000160187483,76049,10585.830078125,0.734384298324585,,,
450,,76099,,,0.5754687786102295,,
450,,76149,,,0.5409663319587708,,
450,,76199,,,0.5572447776794434,,
450,,76218,,,,0.7228898406028748,0.6227883100509644
450,0.0009500000160187483,76218,10616.4736328125,0.734512984752655,,,
451,,76249,,,0.6084064245223999,,
451,,76299,,,0.5720864534378052,,
451,,76349,,,0.6046543121337891,,
451,,76387,,,,0.7229781746864319,0.645987868309021
451,0.0009500000160187483,76387,10647.6171875,0.7346393465995789,,,
452,,76399,,,0.5671469569206238,,
452,,76449,,,0.5768809914588928,,
452,,76499,,,0.5709145069122314,,
452,,76549,,,0.5626308917999268,,
452,,76556,,,,0.7230724096298218,0.6133399605751038
452,0.0009500000160187483,76556,10678.7421875,0.7347670793533325,,,
453,,76599,,,0.5688884258270264,,
453,,76649,,,0.5244935750961304,,
453,,76699,,,0.5321992039680481,,
453,,76725,,,,0.7231785655021667,0.6354459524154663
453,0.0009500000160187483,76725,10709.791015625,0.7348969578742981,,,
454,,76749,,,0.5506460070610046,,
454,,76799,,,0.5603210926055908,,
454,,76849,,,0.5712670683860779,,
454,,76894,,,,0.7232716679573059,0.6295244097709656
454,0.0009500000160187483,76894,10740.3720703125,0.7350218296051025,,,
455,,76899,,,0.5531549453735352,,
455,,76949,,,0.5425885319709778,,
455,,76999,,,0.5671796202659607,,
455,,77049,,,0.5473649501800537,,
455,,77063,,,,0.7233657836914062,0.6342523694038391
455,0.0009500000160187483,77063,10767.517578125,0.7351560592651367,,,
456,,77099,,,0.6387134194374084,,
456,,77149,,,0.5554715394973755,,
456,,77199,,,0.5297186374664307,,
456,,77232,,,,0.723484218120575,0.5962058901786804
456,0.0009500000160187483,77232,10797.0478515625,0.735278844833374,,,
457,,77249,,,0.6029354333877563,,
457,,77299,,,0.60023033618927,,
457,,77349,,,0.5482066869735718,,
457,,77399,,,0.5632060170173645,,
457,,77401,,,,0.7236078977584839,0.6150216460227966
457,0.0009500000160187483,77401,10826.439453125,0.7354025840759277,,,
458,,77449,,,0.5647765398025513,,
458,,77499,,,0.601393461227417,,
458,,77549,,,0.5228856801986694,,
458,,77570,,,,0.7236984372138977,0.6495379209518433
458,0.0009500000160187483,77570,10857.244140625,0.7355327606201172,,,
459,,77599,,,0.5225399732589722,,
459,,77649,,,0.5487090349197388,,
459,,77699,,,0.5377496480941772,,
459,,77739,,,,0.7237882614135742,0.6217606663703918
459,0.0009500000160187483,77739,10888.0380859375,0.7356514930725098,,,
460,,77749,,,0.5608705878257751,,
460,,77799,,,0.5671385526657104,,
460,,77849,,,0.5602160692214966,,
460,,77899,,,0.570196270942688,,
460,,77908,,,,0.7238980531692505,0.6076084971427917
460,0.0009500000160187483,77908,10919.162109375,0.7357736229896545,,,
461,,77949,,,0.5659629106521606,,
461,,77999,,,0.5313425660133362,,
461,,78049,,,0.5968275666236877,,
461,,78077,,,,0.7240110635757446,0.6170640587806702
461,0.0009500000160187483,78077,10950.25,0.7359007596969604,,,
462,,78099,,,0.5544952154159546,,
462,,78149,,,0.5763600468635559,,
462,,78199,,,0.5735709071159363,,
462,,78246,,,,0.724128007888794,0.6060668230056763
462,0.0009500000160187483,78246,10980.826171875,0.7360286712646484,,,
463,,78249,,,0.5545899271965027,,
463,,78299,,,0.5575289726257324,,
463,,78349,,,0.6067365407943726,,
463,,78399,,,0.5851389765739441,,
463,,78415,,,,0.7242449522018433,0.6120643019676208
463,0.0009500000160187483,78415,11011.9765625,0.736149251461029,,,
464,,78449,,,0.55812668800354,,
464,,78499,,,0.5543370246887207,,
464,,78549,,,0.5712661743164062,,
464,,78584,,,,0.7243525385856628,0.6147439479827881
464,0.0009500000160187483,78584,11043.1025390625,0.7362804412841797,,,
465,,78599,,,0.5748056769371033,,
465,,78649,,,0.5511922240257263,,
465,,78699,,,0.571344792842865,,
465,,78749,,,0.5585509538650513,,
465,,78753,,,,0.724457323551178,0.6196653842926025
465,0.0009500000160187483,78753,11074.263671875,0.7364035248756409,,,
466,,78799,,,0.5838350653648376,,
466,,78849,,,0.5501561760902405,,
466,,78899,,,0.5570545196533203,,
466,,78922,,,,0.724571943283081,0.6008365750312805
466,0.0009500000160187483,78922,11104.8603515625,0.7365300059318542,,,
467,,78949,,,0.5356976389884949,,
467,,78999,,,0.57209712266922,,
467,,79049,,,0.5556365847587585,,
467,,79091,,,,0.7246960401535034,0.5976748466491699
467,0.0009500000160187483,79091,11136.962890625,0.7366600632667542,,,
468,,79099,,,0.5782833099365234,,
468,,79149,,,0.6012901067733765,,
468,,79199,,,0.5460213422775269,,
468,,79249,,,0.5750471353530884,,
468,,79260,,,,0.7248010039329529,0.6324301958084106
468,0.0009500000160187483,79260,11171.4228515625,0.7367810010910034,,,
469,,79299,,,0.5516356825828552,,
469,,79349,,,0.5552336573600769,,
469,,79399,,,0.5699447989463806,,
469,,79429,,,,0.7248957753181458,0.61431884765625
469,0.0009500000160187483,79429,11200.658203125,0.736907422542572,,,
470,,79449,,,0.544948935508728,,
470,,79499,,,0.5813613533973694,,
470,,79549,,,0.5950183868408203,,
470,,79598,,,,0.7249809503555298,0.6364664435386658
470,0.0009500000160187483,79598,11232.24609375,0.7370293736457825,,,
471,,79599,,,0.6015681624412537,,
471,,79649,,,0.554505467414856,,
471,,79699,,,0.5427107810974121,,
471,,79749,,,0.5457810759544373,,
471,,79767,,,,0.7250625491142273,0.6211742162704468
471,0.0009500000160187483,79767,11263.072265625,0.7371541857719421,,,
472,,79799,,,0.5274348258972168,,
472,,79849,,,0.5228880047798157,,
472,,79899,,,0.5854435563087463,,
472,,79936,,,,0.7251604795455933,0.6161013841629028
472,0.0009500000160187483,79936,11294.1513671875,0.7372781038284302,,,
473,,79949,,,0.5454472303390503,,
473,,79999,,,0.5250818729400635,,
473,,80049,,,0.570835292339325,,
473,,80099,,,0.5553304553031921,,
473,,80105,,,,0.725263237953186,0.6159645915031433
473,0.0009500000160187483,80105,11325.208984375,0.7373995780944824,,,
474,,80149,,,0.574201226234436,,
474,,80199,,,0.526664674282074,,
474,,80249,,,0.5349401831626892,,
474,,80274,,,,0.7253705859184265,0.6062175631523132
474,0.0009500000160187483,80274,11355.833984375,0.7375155687332153,,,
475,,80299,,,0.5942960381507874,,
475,,80349,,,0.5468339323997498,,
475,,80399,,,0.5407325625419617,,
475,,80443,,,,0.7254758477210999,0.6183313727378845
475,0.0009500000160187483,80443,11387.3037109375,0.7376370429992676,,,
476,,80449,,,0.545576274394989,,
476,,80499,,,0.541448175907135,,
476,,80549,,,0.5559719800949097,,
476,,80599,,,0.5448387265205383,,
476,,80612,,,,0.7255805134773254,0.6070184111595154
476,0.0009500000160187483,80612,11418.5517578125,0.7377549409866333,,,
477,,80649,,,0.5327091813087463,,
477,,80699,,,0.5496274828910828,,
477,,80749,,,0.5607883930206299,,
477,,80781,,,,0.7256861925125122,0.6142266392707825
477,0.0009500000160187483,80781,11449.654296875,0.7378798723220825,,,
478,,80799,,,0.5420138835906982,,
478,,80849,,,0.5120242238044739,,
478,,80899,,,0.6060207486152649,,
478,,80949,,,0.5673317909240723,,
478,,80950,,,,0.7257830500602722,0.6189612746238708
478,0.0009500000160187483,80950,11480.33984375,0.7379945516586304,,,
479,,80999,,,0.5352479815483093,,
479,,81049,,,0.5296002626419067,,
479,,81099,,,0.5303698182106018,,
479,,81119,,,,0.7258846163749695,0.6055747866630554
479,0.0009500000160187483,81119,11508.0654296875,0.7381227016448975,,,
480,,81149,,,0.5203771591186523,,
480,,81199,,,0.522877037525177,,
480,,81249,,,0.538785994052887,,
480,,81288,,,,0.7259819507598877,0.6273229122161865
480,0.0009500000160187483,81288,11537.4033203125,0.7382434010505676,,,
481,,81299,,,0.5439471006393433,,
481,,81349,,,0.5768392086029053,,
481,,81399,,,0.5237290263175964,,
481,,81449,,,0.5843287706375122,,
481,,81457,,,,0.7260705828666687,0.6181351542472839
481,0.0009500000160187483,81457,11571.931640625,0.738360583782196,,,
482,,81499,,,0.543881356716156,,
482,,81549,,,0.5273630023002625,,
482,,81599,,,0.5466450452804565,,
482,,81626,,,,0.7261594533920288,0.637387216091156
482,0.0009500000160187483,81626,11602.85546875,0.7384809851646423,,,
483,,81649,,,0.5251235961914062,,
483,,81699,,,0.5747068524360657,,
483,,81749,,,0.5270776748657227,,
483,,81795,,,,0.7262423038482666,0.6246155500411987
483,0.0009500000160187483,81795,11639.15625,0.7385985851287842,,,
484,,81799,,,0.5836150050163269,,
484,,81849,,,0.5685606002807617,,
484,,81899,,,0.5359798669815063,,
484,,81949,,,0.5282326340675354,,
484,,81964,,,,0.7263232469558716,0.6263844966888428
484,0.0009500000160187483,81964,11670.625,0.7387212514877319,,,
485,,81999,,,0.5546403527259827,,
485,,82049,,,0.5920436382293701,,
485,,82099,,,0.5352489948272705,,
485,,82133,,,,0.7264217138290405,0.601654052734375
485,0.0009500000160187483,82133,11701.6923828125,0.7388385534286499,,,
486,,82149,,,0.5519860982894897,,
486,,82199,,,0.5500671863555908,,
486,,82249,,,0.5241201519966125,,
486,,82299,,,0.5561126470565796,,
486,,82302,,,,0.7265339493751526,0.6036776304244995
